x,y
1021973,1987401
1021231,1987807
1021625,1987382
1019682,1987294
1020159,1988983
1021065,1989702
1019694,1989721
1019908,1988127
1020324,1986307
1019775,1986513
1041557,1924379
1040598,1925220
1040221,1925545
1039775,1925875
1040421,1926779
1038826,1926908
1038273,1926237
1039777,1926414
1038053,1926400
1038963,1929189
1038659,1929896
1039577,1931561
1039299,1928661
1039734,1928129
1038489,1928234
1038228,1927490
1040252,1927699
1120461,1972662
1122061,1972663
1122624,1972157
1122422,1973067
1122590,1975426
1120969,1974833
1122568,1974843
1123054,1974076
1121653,1973611
1122863,1973604
1120974,1974096
1122378,1973992
1142579,1943534
1142504,1944180
1142096,1946123
1141757,1947372
1142383,1945072
1141519,1950449
1141615,1949859
1141772,1948580
1133544,1904040
1132544,1908341
1132781,1906078
1130331,1910225
1131216,1910183
1132602,1909414
1096160,2021667
1094413,2021983
1095600,2023980
1094336,2023546
1094093,2022502
1093737,2022776
1148653,1938387
1147470,1940992
1146787,1939428
1146416,1941600
1147435,1939180
1148465,1939353
1036666,1966973
1040059,1973887
1101419,1913927
975373,2023043
1043557,2010206
1062110,2013728
1093395,2028049
1093577,2027600
1092358,2029388
1099608,2008639
1098333,2014957
1098579,2009070
1000034,1846009
1000085,1845340
999885,1845350
999930,1846524
1000789,1846874
1000012,1846319
1000505,1847967
998582,1848214
1000632,1848244
998645,1848736
999068,1849665
999130,1848757
999142,1848523
999085,1847587
999914,1847449
999405,1847462
998376,1845472
997653,1846085
998636,1845935
994995,1846440
997391,1846415
998754,1846348
999010,1847426
996769,1847409
998814,1846714
998221,1846734
998234,1848222
997713,1847823
998117,1849118
996441,1848530
997182,1848613
993817,1847511
993960,1847227
993214,1845770
994720,1848319
993598,1847879
995784,1848503
996647,1849459
993086,1849812
994242,1849581
995312,1848469
994296,1848328
998981,1850419
998884,1850790
998019,1851218
997765,1851038
998950,1851059
998499,1852606
993734,1856488
998501,1852936
999612,1852491
998806,1851754
1038025,1884746
1038490,1886126
1038994,1885719
1039151,1887429
1038681,1887185
1036719,1887057
1038103,1887186
1037049,1887181
1038135,1886737
1062546,1903615
1064294,1905334
1064615,1906199
1064086,1904085
1063026,1904289
1006140,1810565
1005480,1812513
1005902,1811354
1006226,1811526
1024766,1797089
1029000,1810314
1024075,1798054
1025016,1797946
1024813,1797515
1006511,1865033
1006107,1865561
1005491,1865295
1007414,1865329
1006924,1865255
999256,1869765
1000984,1863459
994456,1873572
999045,1879028
995047,1887879
1000557,1879300
994908,1874026
995646,1873803
997840,1874191
1025385,1866724
1026261,1867881
1016907,1881340
1008413,1888254
998700,1885526
1077315,1887374
1071397,1893137
1070950,1892189
969595,1866784
966745,1866355
967041,1866692
964968,1867790
967513,1869002
967672,1869813
967252,1869883
965397,1869467
967628,1869494
966449,1869579
967338,1870670
967524,1870509
967706,1870663
966603,1872646
967725,1871255
967996,1870268
967697,1870294
967196,1828780
967197,1830025
966043,1829644
966388,1829056
967532,1830769
967058,1830342
966464,1830471
919001,1804344
918101,1816281
918409,1816471
913475,1813619
920169,1817831
919622,1817160
919017,1817318
919148,1816831
958802,1863994
956515,1864193
955425,1865016
965087,1865587
956748,1865239
960214,1864389
908315,1863997
905119,1864178
906548,1864030
905476,1869569
904940,1882809
906491,1865556
907634,1864646
905619,1864431
905951,1864890
906515,1864854
907093,1864918
956796,1795524
963188,1799130
965321,1799457
963488,1799412
963749,1799595
969570,1801877
966489,1801921
962389,1801415
963032,1800787
921916,1877907
922737,1878370
936216,1883195
935198,1884653
933921,1886260
929814,1887086
927353,1878518
924097,1878699
998970,1789577
999426,1790826
947479,1808909
941863,1812600
944399,1805054
928755,1779158
925441,1782132
930307,1781164
931411,1780643
924277,1842068
921635,1834294
920932,1834429
926993,1843872
925780,1844798
925920,1845423
925074,1845580
925227,1846458
924252,1844338
939821,1854096
938852,1854321
938128,1854321
940762,1859354
942736,1860274
925657,1856548
926017,1856674
894985,1843362
894836,1845118
890754,1862785
892301,1862227
892760,1862342
893154,1862099
894731,1862320
965964,1757345
966045,1760868
966032,1759944
929295,1773904
930360,1775389
931064,1774619
929267,1774784
927247,1774304
927555,1774274
929323,1774447
950998,1770516
949312,1771888
950792,1771840
950171,1771609
950079,1770801
953474,1772927
951110,1772759
959699,1776755
951569,1774078
952809,1773658
952325,1773640
953273,1773683
942508,1729221
938212,1732416
942143,1730219
941993,1729929
941732,1729550
988698,1712329
989178,1712896
989950,1713501
956999,1754438
944377,1755936
958603,1755053
943468,1756869
949877,1758215
948664,1757996
946514,1759792
948907,1768145
952575,1765451
945538,1758965
944250,1756712
945185,1756448
959837,1767718
960972,1768820
964353,1769462
961607,1768427
925115,1712376
930413,1747190
912282,1748438
931192,1748121
930565,1748103
930950,1748429
898080,1644615
899615,1644876
898435,1644539
902957,1645899
897865,1645343
902088,1645409
898573,1645484
900261,1645460
899592,1645461
902275,1645605
897497,1645713
898796,1645923
902040,1645993
900727,1645700
897229,1646657
902107,1646986
901475,1648405
899320,1647028
901244,1647330
897289,1646350
899690,1646287
901531,1646166
899208,1646184
900931,1646419
902269,1646583
901325,1646746
1022437,1637018
1021181,1638455
1020876,1638706
1018371,1639396
1016349,1639464
1022281,1639121
1018698,1639811
1014403,1640168
1019872,1640390
1016278,1641099
1017872,1641601
1013584,1642761
1014301,1641381
1014903,1641317
1014891,1640827
1015901,1640792
1019281,1640557
1015943,1640258
1015249,1640563
999159,1660047
1000119,1661197
1002057,1661480
1003853,1663164
998885,1662967
1001656,1662889
998815,1662262
1001793,1662269
999091,1662279
935729,1669024
928699,1670705
934186,1669837
939637,1672601
940428,1672968
939614,1673147
940097,1672114
1022525,1659694
1017292,1660523
1005970,1663254
1016066,1661662
1017810,1660420
1018079,1660432
1006739,1665127
1008085,1664406
1008196,1663995
1009384,1663273
1012702,1663420
952133,1692057
956169,1693207
944286,1696289
944544,1696316
948279,1700823
952661,1700613
953212,1702389
952854,1701789
952575,1701733
953626,1704254
954750,1703210
952769,1702793
949225,1701042
981588,1698288
967807,1698635
981769,1700572
997539,1690559
997066,1689995
996777,1690113
966496,1614867
966848,1615429
967048,1615070
980590,1623781
979688,1623001
959970,1630509
981538,1649534
985827,1649780
962515,1642624
968534,1642436
951134,1672724
953464,1673538
951471,1676138
952537,1674367
953001,1673522
948989,1617102
944311,1630511
945816,1631428
945485,1631138
934958,1626231
933207,1634910
927497,1634406
933771,1627572
916305,1618882
917621,1619381
916987,1619474
898080,1636933
897160,1635863
902313,1620741
918180,1620006
917322,1619940
917851,1619989
917529,1620085
913073,1637449
908978,1638641
909388,1638388
905501,1639498
926612,1645294
927052,1645300
918640,1653032
925918,1652366
925458,1644746
904853,1646632
893078,1678265
895410,1674953
907347,1652469
904448,1647139
904910,1647136
918778,1679913
908616,1697359
909308,1697983
909003,1698764
909177,1698231
937581,1694997
935093,1699379
930969,1698885
934579,1700389
934904,1700927
935501,1701660
935260,1701271
936011,1702469
934914,1699819
934555,1699900
933001,1700110
930598,1592008
931493,1591535
886491,1609967
885991,1610477
886491,1610379
895201,1649833
891526,1652904
1172045,1777167
1166545,1780839
1169229,1787795
1168115,1783379
1153843,1761563
1153702,1763483
1155619,1764797
1154129,1764589
1153808,1764742
1155140,1763098
1154795,1763179
1154255,1762242
1154964,1762210
1057263,1791259
1058948,1791204
1056452,1791604
1055564,1793213
1054085,1792674
1055616,1792352
1055717,1791710
1107538,1839583
1112443,1840542
1110578,1840264
1109251,1840784
1111872,1840989
1105402,1842535
1111074,1844244
1107173,1842050
1107556,1841345
1109229,1841430
1111311,1841380
1109986,1841607
1108292,1841683
1083962,1789008
1083067,1789897
1082571,1790700
1082801,1790259
1075821,1791874
1082535,1793687
1074550,1792879
1073209,1795072
1072839,1794141
1075187,1792361
1077230,1792436
1077034,1791755
1101062,1866813
1098248,1867663
1099837,1869118
1092573,1875479
1098534,1870785
1101253,1870757
1099560,1870231
1100201,1869966
1100726,1870206
1098560,1869927
1099165,1870065
1123800,1771413
1129072,1775385
1123648,1771731
1058524,1821948
1059376,1823990
1058375,1823733
1058384,1824431
1059482,1824468
1059064,1824442
1061317,1843271
1061934,1843471
1057345,1860268
1066319,1846138
1112253,1759331
1112687,1760450
1113226,1760770
1107652,1817834
1084321,1821005
1107159,1818163
1144168,1852857
1168290,1811098
1168817,1815667
1169410,1819698
1168749,1819549
1112774,1739145
1127989,1747579
1113198,1740072
1078833,1765377
1079410,1765465
1060037,1765627
1071017,1769990
1071141,1769366
1095097,1776357
1081007,1776364
1081024,1777160
1081634,1777248
1076176,1783519
1081992,1787474
1081209,1787260
1080297,1778801
1081152,1778127
1085266,1849421
1084697,1850691
1085462,1850775
1103335,1696150
1100774,1696347
1101255,1696081
1100574,1696070
1108492,1690668
1106994,1691704
1106599,1691953
1107508,1692868
1107564,1692502
1107278,1692519
1107789,1692521
1107798,1692331
1106881,1692338
1107499,1692388
1096590,1688330
1096683,1688685
1097164,1689988
1096592,1689611
1098297,1690356
1098878,1691151
1097901,1691272
1097738,1690732
1098012,1690512
1098173,1690544
1097687,1690123
1097812,1692005
1097812,1693086
1098592,1694164
1098342,1693964
1109469,1683383
1106111,1684728
1109100,1685536
1109240,1684521
1054735,1683260
1055381,1685088
1051395,1686102
1056220,1687323
1051558,1688821
1053197,1688891
1052558,1689104
1056160,1688343
1082655,1648396
1083500,1649633
1084620,1650870
1084439,1650484
1084001,1650032
1082706,1656130
1083754,1653158
1084108,1652648
1083590,1651953
1083932,1651984
1084631,1652152
1085052,1651247
1052666,1659814
1053041,1661244
1052268,1674313
1051649,1672248
1053165,1676334
1053448,1676551
1127169,1693942
1124867,1693796
1124324,1693837
1134922,1696574
1127715,1695014
1124280,1694108
1114225,1719594
1113628,1721504
1114559,1720074
1112625,1723569
1113132,1722233
1114031,1721787
1113384,1721865
1108738,1652876
1101816,1655447
1102903,1655376
1102412,1654828
1102749,1655815
1102025,1655605
1102800,1655613
1138657,1703312
1137533,1704280
1136954,1704904
1137821,1704595
1139827,1707796
1151583,1714547
1139441,1706416
1068532,1702902
1094749,1699735
1082108,1698977
1093714,1698492
1082243,1698425
1082754,1698658
1089174,1710844
1089102,1711235
1088804,1727481
1089678,1727909
1090184,1727891
1074904,1664203
1075556,1664431
1078687,1673151
1078345,1670956
1074785,1665528
1075337,1664823
1075033,1665039
1036520,1648867
1036009,1649509
1022893,1675051
1036086,1680195
1022731,1674780
1036172,1696486
1020292,1724879
1021136,1725077
1020684,1724991
1037795,1743297
1037787,1742910
1036689,1743012
1059987,1729100
906149,1499341
906751,1499520
905559,1500071
905896,1499804
906189,1499999
906371,1500659
906772,1501934
910692,1502886
909796,1501395
908949,1500467
905869,1500281
913465,1473501
912604,1473354
917194,1483142
912523,1473876
953831,1952423
954350,1952646
952362,1952671
954364,1953033
953582,1953077
952202,1955768
954764,1952426
955629,1952490
954638,1953198
955734,1953849
955963,1954134
955994,1952523
956727,1952575
956054,1953113
957226,1952737
957735,1952935
953379,1951030
953112,1951247
953307,1951269
953631,1951334
954174,1951522
953839,1951817
954294,1951354
956769,1950714
956374,1951205
954748,1951979
954312,1952014
956049,1952060
956841,1951836
957271,1951872
957244,1952349
952174,1946603
952434,1947122
952749,1947577
952980,1947958
952847,1948878
953074,1949116
955320,1946835
955580,1946969
955761,1947739
955433,1948484
953259,1949273
953363,1949617
956006,1947421
956272,1947671
956482,1948352
958935,1949537
959734,1950372
961452,1949295
962314,1951203
962100,1949155
961514,1949265
961854,1949977
962388,1949841
962363,1951199
962866,1950937
962638,1951028
963126,1951519
962600,1951754
964284,1949177
965046,1949605
963359,1949603
958899,1952896
957926,1953013
959128,1952681
959243,1953295
959203,1954236
961887,1953331
960426,1954140
962033,1951397
962539,1953493
962855,1953627
962726,1957059
962290,1957543
962935,1954243
962940,1954767
963496,1954887
963650,1953538
963668,1955371
964055,1955490
964437,1955633
964713,1955699
964887,1957415
956419,1954452
957304,1954914
957083,1956111
955971,1956626
957898,1955912
958174,1956199
958709,1956098
958537,1956702
959259,1954771
959442,1955954
961232,1957149
957731,1957931
957492,1958507
957424,1959084
957100,1959478
957618,1959552
957838,1960517
957140,1961086
957956,1959654
957879,1960154
958130,1959985
958499,1957614
958332,1958168
958216,1958642
958279,1960125
958504,1960355
958544,1957196
958862,1957575
958885,1959661
958633,1960502
958859,1960902
959097,1961398
959398,1962004
959662,1962682
959816,1963030
959783,1963632
960282,1964513
960762,1961609
960447,1964424
961385,1961141
961064,1962504
961984,1957463
962309,1957574
962312,1958563
962541,1957679
962791,1957791
963571,1958099
